"uid","浏览量","点赞量","观看作者数","观看作品数","观看作品平均时长","观看配乐数","完整观看数","去过的城市数","观看作品城市数"
1748,10,0,10,10,11.8,10,6,1,8
1749,10,0,10,10,12.1,10,2,1,10
1750,139,3,130,139,11.1726618705036,125,54,1,79
1752,18,0,17,18,13.6666666666667,16,6,1,13
1753,397,7,366,397,11.3224181360202,277,148,1,164
1754,156,1,154,156,10.8525641025641,124,68,1,95
1755,33,0,33,33,9.51515151515152,29,11,1,24
1756,118,0,118,118,12.1186440677966,91,42,1,85
1757,73,2,71,73,10.8356164383562,66,14,1,34
1758,113,0,111,113,10.7256637168142,100,39,1,68
1759,46,0,46,46,12.4347826086957,44,23,1,35
1760,543,0,514,543,11.1160220994475,367,104,1,183
1761,83,0,83,83,11.3132530120482,70,29,1,55
1762,99,1,87,99,12.6565656565657,86,60,1,55
1763,300,0,291,300,10.9733333333333,222,69,2,138
1764,29,0,29,29,11.551724137931,27,11,1,27
1765,119,0,115,119,11.2268907563025,93,48,3,86
1766,10,0,10,10,10.1,10,7,1,10
1767,77,0,77,77,10.8831168831169,69,24,1,59
1768,8,0,8,8,12.25,8,1,1,7
1769,3,0,3,3,9.33333333333333,3,2,2,3
1770,161,0,160,161,11.2422360248447,147,15,1,103
1771,65,37,65,65,10.6615384615385,62,41,1,58
1772,56,0,54,56,10.8035714285714,42,16,1,41
1773,153,5,148,153,10.8758169934641,127,34,1,110
1774,103,0,101,103,10.5436893203883,89,62,1,73
1775,291,4,247,291,10.5017182130584,206,101,2,120
1776,94,0,92,94,11.4148936170213,83,36,1,66
1777,28,0,28,28,10.9642857142857,25,18,1,25
1778,31,0,30,31,11.8709677419355,29,14,1,19
1779,29,0,29,29,11.3448275862069,28,14,1,27
1780,234,0,225,234,11.3974358974359,178,60,1,123
1781,180,0,175,180,12.2444444444444,121,71,1,101
1782,10,0,10,10,9.3,10,10,1,10
1783,30,0,30,30,9,30,13,1,28
1784,132,0,130,132,11.5606060606061,105,59,1,93
1785,64,0,62,64,10.28125,59,37,2,49
1786,75,0,75,75,10.4933333333333,65,23,1,43
1787,120,0,119,120,12.1,110,74,1,82
1788,163,0,139,163,11.2515337423313,130,45,1,85
1789,74,0,69,74,11.0810810810811,70,25,1,31
1790,35,0,35,35,11.3142857142857,31,11,2,29
1791,20,0,20,20,13.5,19,10,1,18
1792,112,0,106,112,10.7232142857143,97,37,2,68
1793,32,0,32,32,11.40625,32,18,1,25
1794,43,0,43,43,11.2093023255814,42,21,1,35
1795,29,0,27,29,9.82758620689655,26,21,1,22
1796,87,0,86,87,11.4827586206897,83,30,1,56
1797,13,0,13,13,9.69230769230769,12,7,2,13
1798,1,0,1,1,8,1,1,1,1
1799,2,0,2,2,20.5,2,2,1,2
1800,87,0,82,87,11.4827586206897,84,27,1,53
1801,41,0,41,41,11.5365853658537,39,14,1,32
1802,22,0,22,22,10.0909090909091,21,5,1,17
1803,9,0,9,9,9.44444444444444,9,5,1,9
1805,20,0,20,20,10.1,15,7,2,19
1806,158,1,149,158,10.7974683544304,129,22,1,93
1807,16,0,16,16,10.0625,16,5,1,15
1808,190,1,187,190,10.8421052631579,130,70,4,112
1809,198,0,186,198,10.7575757575758,150,78,2,106
1810,45,0,43,45,9.82222222222222,41,16,1,33
1811,153,3,147,153,11.4771241830065,125,29,1,62
1812,146,0,139,146,11.6438356164384,120,88,1,92
1813,33,0,31,33,11.1818181818182,30,13,1,30
1814,51,0,50,51,11.156862745098,50,28,2,43
1815,6,0,6,6,16,6,4,1,6
1816,46,0,41,46,11.5,38,24,1,36
1818,52,0,50,52,11.0769230769231,50,31,1,39
1819,76,24,75,76,11.3947368421053,70,32,1,61
1820,31,0,29,31,13.6774193548387,30,12,1,25
1821,5,0,5,5,17.6,5,2,1,5
1822,370,0,341,370,10.9486486486486,303,107,1,115
1823,48,0,48,48,10.4791666666667,40,7,2,38
1824,3,0,3,3,9.33333333333333,3,0,1,3
1825,5,0,5,5,11.8,5,4,1,4
1826,29,0,29,29,11.1724137931034,28,20,1,26
1827,73,0,72,73,11.0821917808219,68,15,1,55
1828,120,0,110,120,11.7083333333333,115,44,1,78
1829,1,0,1,1,8,1,1,1,1
1830,214,0,210,214,12.0467289719626,171,103,1,111
1831,17,0,17,17,11.8235294117647,17,5,1,16
1832,10,2,10,10,8.7,10,7,1,10
1833,108,0,106,108,11.0833333333333,100,64,1,67
1834,231,0,226,231,11.021645021645,172,85,1,132
1835,441,0,421,441,10.9047619047619,333,89,1,175
1836,170,0,161,170,11.9235294117647,131,56,2,81
1837,64,1,63,64,10.9375,50,25,1,47
1838,23,0,20,23,11.7826086956522,21,15,1,19
1839,75,0,73,75,12.88,58,14,1,53
1840,20,0,18,20,11.1,18,5,1,18
1841,55,2,54,55,9.52727272727273,47,18,1,42
1842,100,0,96,100,11.35,81,25,2,71
1843,55,0,55,55,12.6181818181818,48,19,1,45
1844,232,0,225,232,10.5344827586207,158,36,1,112
1845,99,0,95,99,11.4040404040404,83,49,2,60
1846,29,0,29,29,11.3448275862069,29,20,1,21
1847,154,0,152,154,10.5909090909091,108,54,1,103
1848,52,0,52,52,12.1153846153846,47,14,1,42
1849,12,0,12,12,9.16666666666667,11,9,1,12
1850,36,0,36,36,11.9722222222222,35,13,4,34
1851,19,2,18,19,12.5263157894737,16,15,1,15
1852,4,0,4,4,9.25,4,1,1,4
1853,21,0,20,21,13.3333333333333,20,8,1,18
1854,136,0,132,136,10.3014705882353,125,32,1,74
1855,5,0,4,5,15.6,4,3,2,4
1856,50,0,49,50,11.46,44,18,1,44
1857,213,6,199,213,11.5399061032864,191,50,1,62
1858,47,0,47,47,9.65957446808511,44,10,1,35
1859,8,0,8,8,8.375,8,5,1,8
1860,201,0,183,201,11.5323383084577,163,96,1,98
1861,35,0,35,35,11.6,31,2,1,29
1862,3,0,3,3,14.6666666666667,3,2,1,3
1863,352,0,324,352,10.8011363636364,235,141,1,141
1864,103,1,102,103,10.9417475728155,84,74,1,72
1865,17,0,17,17,8.11764705882353,17,1,1,14
1866,9,0,9,9,10.5555555555556,9,6,1,8
1867,83,0,82,83,11.6746987951807,72,4,3,64
1868,198,0,177,198,11.0050505050505,180,29,2,95
1869,184,0,174,184,10.8152173913043,161,100,2,100
1870,14,0,14,14,12.7857142857143,13,7,4,13
1871,276,0,259,276,10.8369565217391,208,32,2,115
1872,26,1,26,26,10.8076923076923,26,22,1,23
1873,40,0,40,40,11.025,33,26,1,36
1874,164,0,164,164,12.5426829268293,140,77,1,100
1875,48,0,47,48,12.5208333333333,48,15,1,43
1876,121,0,121,121,11.8429752066116,104,47,1,79
1877,190,3,187,190,11.0684210526316,140,49,2,93
1878,166,0,159,166,11.4096385542169,138,43,2,97
1879,88,2,85,88,9.14772727272727,80,31,1,54
1880,6,0,6,6,12.8333333333333,6,3,1,6
1881,134,0,132,134,11.4477611940299,114,72,1,93
1882,26,0,26,26,12.6923076923077,25,3,1,26
1883,55,0,54,55,10.2909090909091,51,30,1,45
1884,48,0,48,48,12.1458333333333,45,13,1,41
1885,45,0,42,45,9.42222222222222,42,25,1,27
1886,23,0,23,23,11.8260869565217,22,19,1,19
1887,34,0,27,34,11.9705882352941,33,10,2,23
1888,13,0,12,13,13.0769230769231,13,11,1,12
1889,60,0,60,60,11.5833333333333,54,31,3,44
1890,4,0,4,4,11.5,4,2,1,4
1891,86,0,86,86,11.2790697674419,70,21,1,65
1892,191,0,185,191,11.5811518324607,168,55,1,99
1893,11,0,11,11,9.36363636363636,11,6,2,11
1894,67,0,65,67,11.6567164179104,58,23,1,54
1895,17,3,14,17,8.41176470588235,17,7,1,13
1896,35,1,34,35,10.6,35,23,2,30
1897,112,0,109,112,11.0535714285714,97,23,2,43
1898,33,1,32,33,10.5454545454545,32,16,1,28
1899,25,0,25,25,8.6,25,12,1,24
1900,2,0,2,2,5.5,2,1,1,2
1901,59,0,58,59,12.0508474576271,55,39,3,44
1902,64,0,60,64,11,53,8,1,49
1903,391,0,347,391,11.6828644501279,327,52,1,122
1905,219,0,215,219,10.2922374429224,171,76,1,115
1906,188,0,181,188,11.1648936170213,132,25,2,101
1907,16,0,16,16,9.3125,16,7,1,13
1908,75,0,74,75,10.3733333333333,72,34,1,60
1909,115,0,113,115,11.0608695652174,100,49,1,75
1910,168,0,164,168,11.5595238095238,127,41,1,89
1911,64,0,62,64,9.359375,52,33,1,36
1912,25,0,24,25,12.4,24,7,1,23
1913,186,1,182,186,10.8978494623656,130,87,1,105
1914,62,0,60,62,11.2903225806452,50,9,1,48
1915,53,0,52,53,10.1509433962264,48,21,1,42
1916,119,1,111,119,11.5294117647059,105,37,1,52
1917,159,3,156,159,10.3081761006289,125,50,1,78
1918,68,0,68,68,12.3970588235294,61,41,1,55
1919,107,0,102,107,11.0934579439252,98,33,1,66
1920,2,0,2,2,10.5,2,2,1,2
1921,64,3,64,64,11.796875,50,40,1,47
1922,55,0,55,55,10.6181818181818,50,24,1,45
1923,18,0,18,18,11.7222222222222,15,12,2,16
1924,78,0,77,78,12.0128205128205,69,30,1,53
1925,1,0,1,1,10,1,0,1,1
1926,6,0,6,6,15.6666666666667,6,3,1,5
1927,126,0,125,126,12.2936507936508,107,32,1,87
1928,125,0,119,125,11.008,106,35,1,85
1929,32,0,31,32,12.28125,31,9,1,28
1930,25,0,24,25,12.32,22,9,1,22
1931,121,0,119,121,11.0495867768595,108,28,1,78
1932,23,1,23,23,9.78260869565217,23,13,1,17
1933,3,0,3,3,9,3,2,1,3
1934,11,0,11,11,8.54545454545454,11,1,1,11
1935,132,0,126,132,10.2954545454545,108,13,2,87
1936,3,0,3,3,9.66666666666667,3,1,1,3
1937,276,8,267,276,10.6630434782609,211,66,2,134
1938,111,0,106,111,10.7837837837838,81,19,1,4
1939,6,0,5,6,11.1666666666667,5,4,1,5
1940,94,0,88,94,11.6382978723404,76,12,1,56
1941,59,0,59,59,9.8135593220339,55,22,1,32
1942,35,0,34,35,10.3142857142857,35,14,1,30
1943,2,0,2,2,14.5,2,1,1,2
1944,261,0,235,261,10.9655172413793,238,94,5,79
1945,46,0,45,46,12.0652173913043,44,20,1,33
1946,15,0,15,15,10.8,14,8,1,13
1947,66,4,65,66,11.4545454545455,52,31,1,52
1948,36,1,35,36,10.5,32,13,1,34
1949,232,0,229,232,10.7327586206897,173,101,2,125
1950,29,0,28,29,10,28,11,1,26
1951,16,1,15,16,9.125,15,12,1,15
1952,38,0,38,38,11.6578947368421,36,13,1,29
1953,54,0,49,54,11.2222222222222,51,30,1,35
1954,12,0,12,12,13.3333333333333,12,5,1,12
1955,103,0,100,103,10.6407766990291,93,32,1,73
1956,57,0,56,57,10.3684210526316,53,18,1,46
1957,6,0,6,6,9.83333333333333,5,3,1,5
1958,138,0,137,138,10.7898550724638,119,23,1,97
1959,30,0,30,30,11.9666666666667,26,13,2,28
1960,96,0,96,96,11.8125,73,30,1,58
1961,209,0,158,209,11.2918660287081,146,68,1,91
1962,53,0,52,53,11.8490566037736,48,16,1,41
1963,117,0,110,117,11.042735042735,109,25,2,75
1964,9,0,9,9,9.33333333333333,9,4,1,9
1965,77,0,77,77,9.85714285714286,67,33,1,47
1966,56,0,55,56,11.2142857142857,52,29,1,47
1967,17,0,17,17,15.8235294117647,17,4,1,13
1968,62,0,62,62,12.241935483871,59,40,1,48
1969,78,0,78,78,11.7307692307692,63,38,1,56
1970,37,0,36,37,9.40540540540541,32,26,1,26
1971,332,0,323,332,11.1234939759036,221,74,1,144
1972,12,0,12,12,14.1666666666667,12,6,1,12
1973,6,0,6,6,13.6666666666667,6,1,1,6
1974,31,0,30,31,11.6451612903226,30,13,1,26
1975,230,16,208,230,10.9521739130435,185,39,1,84
1976,97,0,97,97,11.7731958762887,83,35,1,76
1977,74,0,74,74,11.4189189189189,69,28,1,58
1978,99,0,96,99,11.1919191919192,81,35,2,67
1979,502,112,482,502,10.9701195219124,379,162,1,210
1980,178,0,174,178,11.0056179775281,133,43,2,96
1981,28,0,28,28,13.3214285714286,27,18,1,23
1982,13,0,13,13,9.92307692307692,13,10,1,12
1983,36,0,36,36,11.2222222222222,33,23,1,32
1984,68,0,67,68,12.0588235294118,63,37,1,50
1985,74,0,74,74,10.4594594594595,66,9,1,51
1986,8,0,8,8,7.375,8,3,1,7
1987,7,0,7,7,11.5714285714286,6,5,1,6
1988,98,0,96,98,11.0102040816327,84,24,1,56
1989,45,0,45,45,12.4444444444444,42,26,1,36
1990,27,0,26,27,11.1111111111111,24,14,1,25
1991,4,0,4,4,24,4,0,1,4
1992,89,2,83,89,10.2584269662921,71,20,1,56
1993,135,0,128,135,11.3925925925926,112,44,1,73
1994,54,0,52,54,10.1481481481481,51,22,2,38
1995,165,0,162,165,10.7212121212121,159,56,1,77
1996,292,0,271,292,10.8904109589041,255,57,1,110
1997,73,1,69,73,10.8493150684932,65,16,1,45
1998,50,0,49,50,11.64,40,25,1,45
1999,50,0,50,50,10.72,43,24,2,44
2000,42,1,36,42,11.3333333333333,40,25,1,29
2001,152,0,151,152,10.5263157894737,134,42,3,91
2002,42,3,40,42,9.78571428571429,40,21,1,29
2003,90,1,82,90,10.7333333333333,76,27,1,41
2004,48,0,46,48,11.2916666666667,42,31,1,34
2006,134,0,126,134,11.1716417910448,110,40,1,77
2007,338,0,295,338,11.0325443786982,259,191,1,143
2008,26,0,25,26,12.5384615384615,25,19,2,20
2009,167,0,163,167,11.748502994012,140,46,1,93
2010,52,2,47,52,12.3653846153846,51,12,1,34
2011,205,0,196,205,11.3853658536585,161,94,2,126
2012,6,0,6,6,9.66666666666667,6,2,1,6
2013,68,0,68,68,11.8676470588235,62,50,1,49
2014,14,0,13,14,10.0714285714286,12,5,1,10
2015,9,2,9,9,11.6666666666667,9,7,2,9
2016,21,0,21,21,11.3809523809524,20,12,1,17
2017,55,0,54,55,11.5454545454545,48,12,1,43
2018,17,0,17,17,10.2941176470588,17,9,1,16
2019,149,5,137,149,11,133,41,1,73
2020,78,0,75,78,11.7179487179487,61,21,1,48
2021,31,1,30,31,10.9032258064516,29,24,1,13
2022,74,0,72,74,10.8243243243243,71,26,1,42
2023,78,0,76,78,11.4871794871795,68,35,2,61
2024,61,0,57,61,9.27868852459016,58,12,1,38
2025,25,0,25,25,11.04,25,10,1,23
2026,83,0,81,83,10.5903614457831,64,42,1,60
2027,142,1,131,142,11.4647887323944,108,21,1,83
2028,16,0,16,16,12.75,16,8,1,12
2029,24,0,23,24,10.375,23,11,1,18
2030,20,0,18,20,9.95,20,6,1,3
2031,347,8,317,347,10.628242074928,279,157,1,129
2032,57,0,56,57,12.6491228070175,54,34,1,46
2033,14,0,13,14,8.71428571428571,12,3,1,12
2034,239,0,227,239,11.5564853556485,170,32,1,96
2035,88,0,86,88,11.6363636363636,74,36,1,60
2036,44,1,41,44,10.4090909090909,39,22,1,33
2037,39,0,39,39,10.5384615384615,33,9,1,33
2038,36,0,35,36,9.38888888888889,33,26,1,30
2039,30,0,30,30,12.1,29,11,1,26
2040,39,0,39,39,12.0512820512821,34,12,1,32
2041,61,0,59,61,11.0819672131148,59,28,1,40
2042,16,0,16,16,13.3125,16,8,1,16
2043,27,0,27,27,15.3333333333333,25,15,1,25
2044,33,0,33,33,10.7575757575758,30,13,2,29
2045,298,0,281,298,10.9261744966443,244,20,1,118
2046,33,0,33,33,11.2121212121212,31,24,2,26
2047,73,0,73,73,11.4794520547945,60,35,1,58
2048,129,3,124,129,11.2248062015504,114,47,1,76
2049,18,0,18,18,10.5,18,6,1,16
2050,210,0,170,210,10.3666666666667,158,28,1,80
2051,52,0,52,52,12.4423076923077,48,15,1,45
2052,289,19,261,289,10.6297577854671,242,161,1,114
2053,11,0,11,11,9.36363636363636,9,4,1,9
2054,303,13,281,303,11.0726072607261,243,105,1,130
2055,34,0,34,34,11.7647058823529,30,19,1,26
2056,65,0,59,65,12,60,30,3,49
2057,65,0,62,65,10.9076923076923,56,28,1,54
2058,2,0,2,2,13,2,1,1,2
2059,457,0,448,457,11.054704595186,336,73,1,161
2060,54,0,52,54,11.5,49,35,1,40
2061,33,6,32,33,9.66666666666667,33,15,2,29
2062,177,1,174,177,11.3785310734463,137,130,1,103
2063,43,0,42,43,10.6279069767442,41,23,1,34
2064,9,4,9,9,7.77777777777778,8,4,1,6
2065,41,2,41,41,12.8292682926829,35,24,1,34
2066,122,6,117,122,11.0491803278689,107,51,1,74
2067,29,0,29,29,9.86206896551724,29,18,3,24
2068,107,0,103,107,11.018691588785,102,66,2,73
2069,143,0,141,143,11.7272727272727,120,12,1,86
2070,80,0,76,80,12.4625,67,29,1,61
2071,33,0,33,33,10.6969696969697,32,5,1,31
2072,31,0,29,31,11.8064516129032,27,17,1,27
2073,70,0,70,70,12.3714285714286,64,34,1,49
2074,51,0,50,51,10.4901960784314,48,24,1,42
2075,244,1,240,244,10.9467213114754,181,47,1,111
2076,185,0,164,185,11.3081081081081,163,36,1,65
2077,127,1,124,127,10.1574803149606,115,26,1,69
2078,107,0,107,107,10.7476635514019,104,37,1,62
2079,116,0,116,116,10.4137931034483,102,33,2,76
2080,24,0,24,24,11.0833333333333,23,1,1,21
2081,16,0,16,16,12.1875,16,2,1,13
2082,93,0,89,93,10.8924731182796,80,33,3,59
2083,149,0,145,149,10.993288590604,121,28,1,85
2084,22,0,21,22,11.4545454545455,19,12,1,20
2085,237,3,232,237,10.9324894514768,189,138,1,111
2086,15,0,15,15,12.5333333333333,15,4,1,14
2087,283,1,277,283,10.8162544169611,207,133,1,125
2088,64,0,59,64,14.8125,59,26,1,46
2089,18,0,18,18,12.0555555555556,17,12,1,16
2090,94,1,93,94,10.8936170212766,82,31,1,54
2091,149,0,148,149,10.6040268456376,115,27,2,96
2092,267,1,249,267,10.5692883895131,201,59,1,120
2093,27,0,27,27,10.7037037037037,23,12,1,22
2094,143,0,142,143,10.5244755244755,102,31,1,97
2095,133,0,131,133,11.4661654135338,105,42,2,92
2096,91,0,86,91,10.9340659340659,74,33,1,64
2097,43,0,43,43,10.093023255814,41,19,1,35
2098,172,1,165,172,11.0639534883721,140,59,4,91
2099,8,0,8,8,8.625,8,7,1,7
2100,19,0,19,19,15.6842105263158,17,7,1,19
2101,94,0,93,94,11.8404255319149,87,53,1,66
2102,374,0,345,374,10.8930481283422,308,97,1,143
2103,123,0,122,123,11.609756097561,95,42,1,91
2104,5,2,5,5,13.8,5,2,1,5
2105,13,0,13,13,8.46153846153846,13,5,2,13
2106,91,2,86,91,11.8681318681319,85,36,1,65
2107,20,0,20,20,11.05,18,9,1,17
2108,75,0,75,75,12.64,66,30,1,53
2109,143,3,142,143,11.2447552447552,118,43,3,87
2110,77,0,76,77,10.7792207792208,65,30,1,57
2111,194,0,185,194,10.7731958762887,149,66,1,80
2112,81,5,80,81,10.6666666666667,73,35,1,52
2113,87,0,77,87,9.89655172413793,84,41,1,50
2114,142,0,140,142,10.443661971831,119,36,1,87
2115,66,0,66,66,10.5454545454545,55,40,2,51
2116,42,0,40,42,11.6190476190476,41,19,1,37
2117,39,0,39,39,11.8974358974359,39,18,1,31
2118,12,0,12,12,13.5833333333333,12,5,1,9
2119,4,0,4,4,10.75,4,4,1,4
2120,21,0,21,21,11.1428571428571,20,15,1,20
2121,69,0,69,69,11.8115942028986,62,18,2,57
2122,10,0,10,10,12.9,10,1,1,10
2123,113,0,113,113,10.4159292035398,87,50,1,78
2124,23,0,23,23,10.2173913043478,23,11,3,22
2125,49,7,44,49,10.2244897959184,46,20,1,38
2126,52,0,52,52,11.3269230769231,47,33,2,41
2127,27,0,26,27,9.96296296296296,27,12,1,23
2128,17,0,17,17,12.7647058823529,17,11,1,14
2129,100,0,97,100,11.21,84,45,1,49
2130,84,0,77,84,11.8452380952381,81,16,1,60
2131,85,0,84,85,9.84705882352941,66,38,1,54
2132,251,0,241,251,10.7848605577689,204,30,1,145
2133,147,0,129,147,11.0068027210884,131,30,1,58
2134,71,0,66,71,10.6056338028169,62,28,1,47
2135,91,0,88,91,11.6153846153846,87,10,2,49
2136,37,0,37,37,13.4324324324324,33,20,2,29
2137,63,0,60,63,12.1269841269841,60,33,1,39
2138,10,0,9,10,11.7,10,8,1,9
2139,95,0,92,95,10.4105263157895,81,29,1,57
2140,69,1,63,69,10.8115942028986,45,27,1,42
2141,173,0,167,173,10.2369942196532,141,24,1,97
2142,21,0,21,21,10.047619047619,19,5,1,21
2143,20,0,20,20,10.55,17,15,1,20
2144,44,0,43,44,12.3409090909091,38,23,1,34
2145,536,0,511,536,10.660447761194,356,81,2,180
2146,40,2,38,40,9.2,39,7,1,24
2147,22,0,22,22,10.2272727272727,22,13,1,21
2148,172,0,172,172,11.2790697674419,124,53,1,102
2149,37,0,37,37,11.5945945945946,34,27,1,29
2150,12,0,12,12,10.0833333333333,12,6,1,11
2151,2,0,2,2,18.5,1,1,1,2
2152,43,0,43,43,10.6976744186047,34,26,1,37
2153,162,1,160,162,10.4135802469136,133,49,1,103
2154,178,0,166,178,11.5674157303371,142,55,2,91
2155,118,3,110,118,10.7881355932203,100,41,1,88
2156,4,0,4,4,7.75,4,3,1,4
2157,169,0,165,169,10.8165680473373,142,75,1,80
2158,24,0,21,24,10.75,23,20,1,16
2159,235,57,220,235,10.8936170212766,210,112,1,111
2160,72,0,71,72,12.4027777777778,61,34,1,57
2161,31,0,28,31,14.3548387096774,28,8,1,21
2162,16,0,16,16,15.6875,15,10,1,15
2163,214,0,214,214,11.9018691588785,166,64,1,121
2164,2,0,2,2,8.5,2,1,1,2
2165,40,0,40,40,13.375,35,19,1,32
2166,69,0,69,69,11.4492753623188,57,39,2,49
2167,23,0,21,23,11.0434782608696,21,5,1,18
2168,91,0,88,91,9.97802197802198,79,51,1,69
2169,77,0,74,77,11.3896103896104,70,43,1,49
2170,69,0,67,69,10.4927536231884,60,37,2,43
2171,70,0,70,70,11.2428571428571,61,40,2,56
2172,76,0,71,76,10.8421052631579,63,17,1,55
2173,319,0,315,319,11.0470219435737,264,123,2,162
2174,229,0,220,229,11.5502183406114,173,113,1,119
2175,141,0,139,141,10.1985815602837,110,63,1,89
2176,335,4,328,335,10.7044776119403,225,120,3,155
2177,51,1,51,51,11.7450980392157,44,40,1,39
2178,277,0,266,277,11.0036101083032,225,102,1,112
2179,60,0,60,60,11.5333333333333,53,18,1,49
2180,77,0,77,77,9.92207792207792,64,21,1,56
2181,42,0,42,42,10.6904761904762,41,20,1,36
2182,39,0,39,39,11.3846153846154,36,28,1,34
2183,16,0,16,16,9.6875,16,7,2,14
2184,41,7,39,41,11.7317073170732,37,22,1,29
2185,25,0,25,25,9.04,22,6,1,22
2186,56,0,55,56,11.5357142857143,47,25,1,42
2187,61,0,61,61,9.24590163934426,57,27,1,45
2188,13,0,13,13,10.2307692307692,12,8,1,13
2189,31,0,31,31,13.9354838709677,30,21,1,27
2190,94,0,94,94,10.8191489361702,84,34,1,69
2191,6,0,6,6,9.83333333333333,6,5,1,6
2192,100,0,95,100,11.8,86,21,1,64
2193,34,0,34,34,11.7058823529412,29,9,1,16
2194,61,0,61,61,11.1639344262295,53,20,1,46
2195,35,0,35,35,12.4857142857143,32,8,2,29
2196,1,0,1,1,6,1,0,1,1
2197,14,0,14,14,11.5714285714286,13,6,1,13
2198,77,0,72,77,11.4285714285714,51,28,1,52
2199,121,1,100,121,10.2644628099174,98,28,1,60
2200,375,4,356,375,11.504,287,104,1,151
2201,6,0,6,6,9.16666666666667,6,6,1,6
2202,132,2,132,132,11.219696969697,106,59,1,84
2203,82,0,81,82,10.5975609756098,64,39,1,57
2204,48,0,48,48,12.3958333333333,43,14,1,35
2205,28,0,27,28,11.4285714285714,25,15,1,20
2206,44,0,44,44,9.56818181818182,35,3,1,40
2207,90,0,90,90,12.3777777777778,66,40,1,64
2208,380,0,357,380,10.5868421052632,281,30,1,115
2209,73,0,70,73,12.1780821917808,56,38,1,54
2210,61,0,60,61,12.0491803278689,49,11,1,49
2211,7,0,7,7,15.2857142857143,7,1,1,6
2212,4,0,4,4,8.25,4,3,1,2
2213,27,2,27,27,10.4814814814815,26,13,1,24
2214,16,0,16,16,12,16,10,3,15
2215,88,0,88,88,11.6477272727273,66,30,1,67
2216,37,7,36,37,10.4324324324324,36,20,1,34
2217,49,2,47,49,11.6326530612245,45,25,1,34
2218,173,0,159,173,11.2774566473988,151,20,1,94
2219,52,0,52,52,10.4615384615385,47,23,1,41
2220,94,0,93,94,11.8617021276596,82,45,1,54
2221,16,0,16,16,9.5625,16,9,2,13
2222,256,0,241,256,10.82421875,204,38,1,131
2223,22,0,21,22,12,21,10,1,17
2224,180,1,175,180,11.2833333333333,142,40,1,104
2225,30,0,30,30,10.7,29,19,1,27
2226,184,0,183,184,11.5217391304348,161,89,5,102
2227,2,0,2,2,24,2,1,2,2
2228,2,0,2,2,10,2,1,1,2
2229,123,0,116,123,10.6341463414634,109,28,1,74
2230,95,0,95,95,10.0105263157895,75,22,1,60
2231,6,0,6,6,16.3333333333333,6,3,1,6
2232,183,0,179,183,12.7377049180328,168,57,1,89
2233,82,0,82,82,11.4146341463415,72,33,1,58
2234,41,5,39,41,9.34146341463415,41,17,1,34
2235,111,0,109,111,11.7297297297297,99,24,1,72
2236,72,0,72,72,11.2083333333333,55,53,1,58
2237,200,0,192,200,11.785,146,52,2,113
2238,49,0,49,49,11.2857142857143,46,17,1,45
2239,28,0,27,28,11.0357142857143,25,10,1,24
2240,27,0,26,27,11.0740740740741,26,23,1,21
2241,7,1,7,7,11.1428571428571,7,6,1,6
2242,42,0,39,42,13.0714285714286,40,23,1,32
2243,13,0,13,13,10.6923076923077,12,3,1,12
2244,5,0,5,5,10.6,5,3,1,5
2246,4,0,4,4,29.75,4,0,1,4
2247,124,0,121,124,11.4596774193548,109,42,1,77
2248,73,0,72,73,11.3835616438356,67,22,1,54
2249,47,0,47,47,9.76595744680851,44,34,1,39
2250,109,5,106,109,10.394495412844,102,36,1,64
2251,23,0,22,23,9.73913043478261,19,9,1,11
2252,141,0,133,141,10.1418439716312,115,42,1,72
2253,161,37,150,161,11.8757763975155,144,63,1,72
2254,8,0,8,8,11.875,8,2,1,8
2255,199,0,191,199,11.4572864321608,160,44,2,111
2256,14,0,13,14,11.3571428571429,14,8,1,13
2257,463,0,382,463,10.7127429805616,385,202,1,129
2258,90,0,79,90,9.88888888888889,80,34,1,49
2259,93,1,90,93,10.8924731182796,76,41,2,68
2260,157,2,153,157,10.6242038216561,133,39,1,91
2261,107,0,104,107,10.2803738317757,88,45,1,68
2262,30,0,29,30,13.1,29,15,1,24
2263,118,0,115,118,10.6949152542373,98,61,1,77
2264,137,0,132,137,10.4525547445255,110,55,1,88
